,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_mean,Atomic Number_mad,Atomic Volume_wtavg,Atomic Weight_wtavg,Boiling Temperature_wtavg,Periodic Table Column_mean,Periodic Table Column_mad,Covalent Radius_wtavg,Density_wtavg,Dipole Polarizability_wtavg,Electron Affinity_wtavg,Electronegativity_wtavg,Fusion Enthalpy_wtavg,GS Bandgap_wtavg,GS Energy_wtavg,Heat Capacity (Mass)_wtavg,Heat Capacity (Molar)_wtavg,Heat Fusion_wtavg,First Ionization Energy_wtavg,Second Ionization Energy_wtavg,Third Ionization Energy_wtavg,Fourth Ionization Energy_wtavg,Fifth Ionization Energy_wtavg,Sixth Ionization Energy_wtavg,Seventh Ionization Energy_wtavg,Eighth Ionization Energy_wtavg,IsAlkali_mean,IsAlkali_mad,IsDBlock_mean,IsDBlock_mad,IsFBlock_mean,IsFBlock_mad,IsMetal_mean,IsMetal_mad,IsMetalloid_mean,IsMetalloid_mad,IsNonmetal_mean,IsNonmetal_mad,Melting Temperature_wtavg,Mendeleev Number_mean,Mendeleev Number_mad,Number d-shell Unfilled Electrons_mean,Number d-shell Unfilled Electrons_mad,Number d-shell Valance Electrons_mean,Number d-shell Valance Electrons_mad,Number f-shell Unfilled Electrons_mean,Number f-shell Unfilled Electrons_mad,Number f-shell Valance Electrons_mean,Number f-shell Valance Electrons_mad,Number p-shell Unfilled Electrons_mean,Number p-shell Unfilled Electrons_mad,Number p-shell Valance Electrons_mean,Number p-shell Valance Electrons_mad,Number s-shell Unfilled Electrons_mean,Number s-shell Unfilled Electrons_mad,Number s-shell Valance Electrons_mean,Number s-shell Valance Electrons_mad,Number Unfilled Electrons_mean,Number Unfilled Electrons_mad,Number Valence Electrons_mean,Number Valence Electrons_mad,Polarizability_wtavg,Periodic Table Row_mean,Periodic Table Row_mad,Zunger Pseudopotential (d)_mean,Zunger Pseudopotential (d)_mad,Zunger Pseudopotential (p)_mean,Zunger Pseudopotential (p)_mad,Zunger Pseudopotential (pi)_mean,Zunger Pseudopotential (pi)_mad,Zunger Pseudopotential (s)_mean,Zunger Pseudopotential (s)_mad,Zunger Pseudopotential (sigma)_mean,Zunger Pseudopotential (sigma)_mad,phi_mean,phi_mad,Conductivity_wtavg,Measured Conversion,Element Dictionary,kmeans
87_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,2536.212871,1.02,0.005678465,4.0,3.0,35.0,10.666666666666666,60.640305790000006,53.6331,1971.4375,5.0,2.6666666666666665,190.25,3342.625,35.4225,56.1125,1.1575,11.190625,0.0,-3.43146458975,0.6296875,28.215000000000003,11.190625,5.04535935,27.8,41.22075,54.38249999999999,72.21187499999999,87.45517500000001,111.732,143.08499999999998,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,958.335,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.4225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,110.0625,0.15054885699999998,"dict_items([('Ru', 1), ('Mo', 3.0), ('K', 12)])",1
31_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,250.0,2008.575,1.048180924,0.008468969,7.0,3.0,34.0,10.0,63.923868075625,52.310446875000004,1728.8125,4.0,2.6666666666666665,197.0,2253.625,37.27875,48.18125,0.98125,6.29875,0.0,-2.6099318406875,0.6385,28.678125,6.29875,4.881272475,27.062,39.981375,57.0444375,76.4325,91.98750000000001,109.92,140.3475,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,752.6475,23.666666666666668,21.555555555555557,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,37.27875,4.666666666666667,0.44444444444444436,0.4666666666666666,0.07555555555555553,1.7433333333333334,0.2711111111111111,0.4083333333333334,0.13444444444444445,1.335,0.13666666666666663,3.078333333333333,0.40777777777777774,3.616666666666667,1.188888888888889,87.4125,0.396314364,"dict_items([('Ru', 1), ('Y', 3.0), ('K', 12)])",1
33_450_0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,450.0,2368.054187,0.9613804440000001,0.006839116,3.0,3.0,25.0,12.666666666666666,60.881268280625,49.7934125,1688.5,3.6666666666666665,2.888888888888889,188.4375,3070.0,34.895416666875,55.293749999999996,1.109375,9.516875,0.0,-2.6435405985000004,0.6763125,28.2655625,9.516875,5.1134809125,27.804704375,44.70160625,52.511593749999996,70.824375,86.22250000000001,102.23375,132.7825,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.895416666875,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,108.5625,0.950358325,"dict_items([('Ru', 3), ('Mg', 1.0), ('K', 12)])",1
62_400_0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,400.0,2552.3503739999996,1.0403726709999999,0.016427225,3.0,3.0,28.0,10.666666666666666,61.70804667625001,47.576964000000004,1714.75,4.0,2.6666666666666665,191.75,2561.375,35.8475,51.224999999999994,1.06,8.3375,0.0,-2.75817311725,0.6685,28.3975,8.3375,4.995746225,27.41747125,41.0078325,54.868674999999996,73.45125,88.38500000000002,105.42,135.92249999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,805.0225,23.333333333333332,21.777777777777775,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,35.8475,4.333333333333333,0.44444444444444436,0.37666666666666665,0.04888888888888889,1.7133333333333336,0.29111111111111115,0.4116666666666666,0.1322222222222222,1.3016666666666667,0.15888888888888894,3.015,0.45,3.6333333333333333,1.1777777777777778,93.475,0.9491874490000001,"dict_items([('Ru', 2), ('Sc', 2.0), ('K', 12)])",1
82_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,350.0,2474.675,0.94972067,0.007659472,3.0,3.0,36.333333333333336,11.555555555555555,60.34852410375,54.9256,1805.5625,6.333333333333333,3.555555555555556,188.3125,3712.8125,34.5225,58.64999999999999,1.165,10.033125000000002,0.0,-2.86825948975,0.627625,28.335,10.033125000000002,5.156647475,28.079375,41.750750000000004,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,855.463125,40.333333333333336,24.888888888888886,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,0.6666666666666666,0.4444444444444445,1.6666666666666667,1.5555555555555556,6.333333333333333,3.555555555555556,34.5225,4.666666666666667,0.44444444444444436,0.40666666666666673,0.02888888888888891,1.6600000000000001,0.32666666666666666,0.40499999999999997,0.13666666666666666,1.2550000000000001,0.19000000000000003,2.9149999999999996,0.5166666666666665,4.366666666666667,1.4111111111111112,103.3,0.980309152,"dict_items([('Ru', 3), ('Pd', 1.0), ('K', 12)])",1
61_450_0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,450.0,2271.047228,1.027874564,0.0,3.0,3.0,28.0,10.666666666666666,60.992956894375006,51.084094500000006,1797.25,4.0,2.6666666666666665,190.25,3147.9375,35.335,56.425,1.1125,9.868125000000001,0.0,-2.93999314725,0.647875,28.306250000000002,9.868125000000001,5.04568435,27.664985625,41.23991625,50.2755875,67.723125,81.46750000000002,96.795,126.04124999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.585,23.333333333333332,21.777777777777775,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,35.335,4.333333333333333,0.44444444444444436,0.37666666666666665,0.04888888888888889,1.7133333333333336,0.29111111111111115,0.4116666666666666,0.1322222222222222,1.3016666666666667,0.15888888888888894,3.015,0.45,3.6333333333333333,1.1777777777777778,99.8,1.0,"dict_items([('Ru', 3), ('Sc', 1.0), ('K', 12)])",1
56_400_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,400.0,1934.7254899999998,1.072858287,0.0,2.0,3.0,27.666666666666668,10.888888888888891,63.949031223750005,46.967225,1546.5,3.6666666666666665,2.888888888888889,192.5,2382.0,36.83916666625,49.25875,1.0150000000000001,7.6425,0.0,-2.216025176625,0.678375,28.448625000000003,7.6425,4.939704975,27.301465,44.2773875,54.091249999999995,72.5575,88.14750000000001,104.07000000000001,134.565,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,22.0,22.666666666666668,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.83916666625,4.333333333333333,0.44444444444444436,0.3866666666666667,0.04222222222222224,1.763333333333333,0.25777777777777766,0.4283333333333334,0.12111111111111113,1.335,0.13666666666666663,3.098333333333333,0.3944444444444444,3.4,1.3333333333333333,116.625,1.0,"dict_items([('Ru', 2), ('Ca', 2.0), ('K', 12)])",1
114_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,2305.788177,1.029535865,0.017859265,3.0,2.0,35.5,8.5,12.281867545,80.0015975,3811.5,8.5,0.5,136.0,10635.0,8.55,82.5,2.04,27.395000000000003,0.0,-8.1375113575,0.3295,24.435,27.395000000000003,7.620755000000001,16.922,30.985,25.65,39.75,51.0,64.45,78.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2187.5,57.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,3.5,0.5,8.5,0.5,8.55,4.5,0.5,0.33,0.12000000000000001,1.28,0.17999999999999994,0.2475,0.0675,1.0325,0.11249999999999999,2.3125,0.2925,5.25,0.15000000000000036,108.5,0.174280203,"dict_items([('Ru', 2), ('Co', 2.0)])",0
51_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,12.0,350.0,1909.9646460000001,1.2126592859999998,0.030009387000000002,3.0,3.0,45.666666666666664,18.88888888888889,60.707403364375004,70.1106,2143.1875,5.0,2.6666666666666665,191.75,5024.5,35.10375,57.36874999999999,1.195,13.971250000000001,0.0,-3.8275944991250004,0.607375,28.254375000000003,13.971250000000001,5.19003435,27.78875,36.133875,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1108.1475,36.666666666666664,22.444444444444446,3.0,2.0,3.6666666666666665,2.4444444444444446,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.6666666666666665,1.777777777777778,9.666666666666666,6.888888888888888,35.10375,5.0,0.6666666666666666,0.47000000000000003,0.08,1.7083333333333333,0.29444444444444445,0.4066666666666667,0.13555555555555557,1.3016666666666667,0.15888888888888894,3.01,0.4533333333333333,4.1499999999999995,1.2666666666666668,84.1875,0.370330402,"dict_items([('Ru', 1), ('W', 3.0), ('K', 12)])",1
122_400_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4.0,400.0,1961.769002,1.137931034,0.0,3.0,2.0,60.5,16.5,13.858212439999999,146.64350000000002,4562.0,8.5,0.5,143.5,17465.0,8.6,126.15,2.2,39.855000000000004,0.0,-9.02157251,0.1845,24.58,39.855000000000004,8.16376,8.38,14.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2673.0,58.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,3.5,0.5,15.5,7.5,8.6,5.5,0.5,0.488,0.038000000000000006,1.464,0.004000000000000115,0.3115,0.003500000000000003,1.1524999999999999,0.007499999999999951,2.6165000000000003,0.011500000000000066,5.475,0.07499999999999973,132.0,1.0,"dict_items([('Ru', 2), ('Ir', 2.0)])",0
119_400_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,400.0,2283.960396,1.0359589040000001,0.0056751580000000005,5.0,2.0,44.5,0.5,13.64669211,101.98775,4195.5,8.5,0.5,144.0,12410.0,9.1,105.5,2.24,32.59,0.0,-8.224139545,0.2405,24.52,32.59,7.4097,17.42,29.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2422.0,57.5,1.5,2.5,0.5,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,0.5,8.5,0.5,9.1,5.0,0.0,0.435,0.015000000000000013,1.435,0.025000000000000022,0.3075,0.007500000000000007,1.1275,0.01749999999999996,2.5625,0.04249999999999998,5.4,0.0,133.5,0.843898233,"dict_items([('Ru', 2), ('Rh', 2.0)])",0
107_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,300.0,2192.931034,1.0470275070000001,0.016839121000000002,3.0,3.0,37.333333333333336,12.222222222222221,61.84221508125,56.309725,1620.0,7.333333333333333,4.222222222222222,188.25,3102.0,34.82875,52.574999999999996,1.1125,6.986375,0.0,-2.305834226,0.626625,28.550000000000004,6.986375,4.898854975000001,28.1762875,41.417,52.4325,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,631.99125,44.666666666666664,27.777777777777782,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,1.6666666666666667,2.2222222222222223,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,7.333333333333333,4.222222222222222,34.82875,4.666666666666667,0.44444444444444436,0.39333333333333337,0.0377777777777778,1.5733333333333335,0.3844444444444444,0.365,0.16333333333333333,1.2083333333333333,0.22111111111111112,2.7816666666666663,0.6055555555555555,3.85,1.0666666666666667,101.725,0.134311166,"dict_items([('Ru', 2), ('In', 2.0), ('K', 12)])",1
45_350_0,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,350.0,2153.137255,0.9649280579999999,0.014253719,3.0,3.0,29.0,10.0,60.00131643625001,45.389868750000005,1602.4375,5.0,2.6666666666666665,187.4375,2753.875,35.1975,54.6875,1.06375,8.100625,0.0,-3.180141234125,0.6668125,28.081875000000004,8.100625,4.984249350000001,27.86106875,41.938875,54.9,75.01875,91.54404375000001,118.20375,150.79125,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,824.085,36.0,22.0,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.1975,4.333333333333333,0.44444444444444436,0.35666666666666663,0.07111111111111112,1.6600000000000001,0.32666666666666666,0.4083333333333334,0.13444444444444445,1.2516666666666667,0.1922222222222222,2.9116666666666666,0.5188888888888888,4.1000000000000005,1.2333333333333334,102.28125,0.5305379610000001,"dict_items([('Ru', 1), ('Cr', 3.0), ('K', 12)])",1
114_250_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,2305.788177,1.029535865,0.0035830999999999997,3.0,2.0,35.5,8.5,12.281867545,80.0015975,3811.5,8.5,0.5,136.0,10635.0,8.55,82.5,2.04,27.395000000000003,0.0,-8.1375113575,0.3295,24.435,27.395000000000003,7.620755000000001,16.922,30.985,25.65,39.75,51.0,64.45,78.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2187.5,57.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,3.5,0.5,8.5,0.5,8.55,4.5,0.5,0.33,0.12000000000000001,1.28,0.17999999999999994,0.2475,0.0675,1.0325,0.11249999999999999,2.3125,0.2925,5.25,0.15000000000000036,108.5,0.102901359,"dict_items([('Ru', 2), ('Co', 2.0)])",0
33_350_1,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,350.0,2259.4,1.048951049,0.0,6.0,3.0,25.0,12.666666666666666,60.881268280625,49.7934125,1688.5,3.6666666666666665,2.888888888888889,188.4375,3070.0,34.895416666875,55.293749999999996,1.109375,9.516875,0.0,-2.6435405985000004,0.6763125,28.2655625,9.516875,5.1134809125,27.804704375,44.70160625,52.511593749999996,70.824375,86.22250000000001,102.23375,132.7825,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.895416666875,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,108.5625,1.0,"dict_items([('Ru', 3), ('Mg', 1.0), ('K', 12)])",1
74_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,350.0,2419.375,1.020408163,0.0,3.0,3.0,33.666666666666664,9.777777777777779,65.49727415875,52.909975,1533.75,3.6666666666666665,2.888888888888889,194.875,2517.0,36.81625,49.591249999999995,1.00875,7.50375,0.0,-2.1828356810000002,0.63575,28.556250000000002,7.50375,4.887416225000001,27.1962625,43.2745,52.8075,70.945,85.9,101.42,131.4475,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,709.5225,22.333333333333332,22.444444444444443,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.81625,4.666666666666667,0.44444444444444436,0.4843333333333333,0.0991111111111111,1.8,0.2333333333333333,0.43166666666666664,0.11888888888888888,1.3683333333333334,0.14888888888888885,3.168333333333333,0.37555555555555564,3.35,1.366666666666667,95.925,1.0,"dict_items([('Ru', 2), ('Sr', 2.0), ('K', 12)])",1
73_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1963.090452,1.0899898890000002,0.047738585,4.0,3.0,33.666666666666664,9.777777777777779,62.887570635625,53.750600000000006,1706.75,3.6666666666666665,2.888888888888889,191.8125,3125.75,35.819375,55.608124999999994,1.086875,9.451250000000002,0.0,-2.652324429125,0.6315,28.385625000000005,9.451250000000002,4.99151935,27.55438125,42.37325,49.245,66.47,80.22500000000001,94.795,123.80375,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.835,22.333333333333332,22.444444444444443,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,35.819375,4.666666666666667,0.44444444444444436,0.4843333333333333,0.0991111111111111,1.8,0.2333333333333333,0.43166666666666664,0.11888888888888888,1.3683333333333334,0.14888888888888885,3.168333333333333,0.37555555555555564,3.35,1.366666666666667,101.025,0.842363016,"dict_items([('Ru', 3), ('Sr', 1.0), ('K', 12)])",1
69_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,400.0,2221.130653,1.045576408,0.010042199,3.0,3.0,31.0,8.666666666666666,60.58495636000001,47.89935,1271.6875,7.0,4.0,184.25,2753.875,31.9318749999375,42.631249999999994,1.061875,5.4883750000000004,0.0,-1.6303193669375,0.6553749999999999,28.464375000000004,5.4883750000000004,5.4769410375000005,28.138323125,43.5819375,56.81999999999999,77.4825,94.80000000000001,113.295,148.785,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,545.2125,42.666666666666664,26.444444444444446,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,7.0,4.0,31.9318749999375,4.333333333333333,0.44444444444444436,0.33166666666666667,0.10444444444444445,1.5566666666666666,0.3955555555555555,0.38833333333333336,0.14777777777777779,1.1683333333333332,0.24777777777777776,2.7249999999999996,0.6433333333333332,3.9166666666666665,1.1111111111111112,105.9375,0.9883804979999999,"dict_items([('Ru', 1), ('Zn', 3.0), ('K', 12)])",1
93_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,14.0,400.0,2442.711443,1.01,0.024948757999999998,3.0,3.0,46.0,19.333333333333332,60.492078328750004,70.55441250000001,2150.875,5.333333333333333,2.8888888888888893,189.6875,5356.375,34.84125,45.349999999999994,1.10875,10.553125,0.0,-3.72601208975,0.6083124999999999,28.481250000000003,10.553125,5.184313725000001,24.77,36.133875,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1063.8975,37.666666666666664,23.111111111111114,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,10.0,7.333333333333333,34.84125,5.0,0.6666666666666666,0.4616666666666666,0.06888888888888885,1.7,0.3,0.4083333333333334,0.13444444444444445,1.2916666666666667,0.1655555555555556,2.9916666666666667,0.4655555555555555,4.283333333333334,1.3555555555555554,93.1875,0.7104351259999999,"dict_items([('Ru', 1), ('Re', 3.0), ('K', 12)])",1
